split_index,seed_accepted,UniProt_AC,group_id,group_size,group_bucket,group_status,split,protein_label,label_mask
1,28,O15360,grp_0070,6.0,medium,constrained,train,Non-essential,True
1,28,O15371,grp_0024,13.0,medium,constrained,train,Essential,True
1,28,O15372,grp_0024,13.0,medium,constrained,train,Essential,True
1,28,O15392,grp_0076,3.0,small,constrained,test,Essential,True
1,28,O15399,grp_0657,16.0,medium,constrained,train,Non-essential,True
1,28,O15409,grp_1298,5.0,small,constrained,train,Non-essential,True
1,28,O15446,grp_0060,8.0,medium,constrained,train,Non-essential,True
1,28,O15457,grp_0077,9.0,medium,constrained,train,Non-essential,True
1,28,O15498,grp_0574,10.0,medium,constrained,train,Essential,True
1,28,O15503,grp_0078,1.0,singleton,constrained,train,Non-essential,True
1,28,O15504,grp_0079,2.0,small,constrained,train,Non-essential,True
1,28,O15511,grp_0056,8.0,medium,constrained,train,Non-essential,True
1,28,O15514,grp_0080,14.0,medium,constrained,test,Essential,True
1,28,O15516,grp_0317,9.0,medium,constrained,train,Non-essential,True
1,28,O15525,grp_1110,4.0,small,constrained,train,Non-essential,True
1,28,O15533,grp_0081,3.0,small,constrained,train,Non-essential,True
1,28,O15534,grp_0317,9.0,medium,constrained,train,Non-essential,True
1,28,O15550,grp_0082,2.0,small,constrained,train,Non-essential,True
1,28,O15553,grp_0436,13.0,medium,constrained,test,Non-essential,True
1,28,O43148,grp_0083,4.0,small,constrained,test,Essential,True
1,28,O43156,grp_1227,14.0,medium,constrained,train,Essential,True
1,28,O43159,grp_0450,12.0,medium,constrained,train,Non-essential,True
1,28,O43172,grp_0084,1.0,singleton,constrained,train,Essential,True
1,28,O43181,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O43187,grp_0086,1.0,singleton,constrained,train,Non-essential,True
1,28,O43189,grp_0087,1.0,singleton,constrained,train,Non-essential,True
1,28,O43196,grp_0077,9.0,medium,constrained,train,Non-essential,True
1,28,O43237,grp_1113,13.0,medium,constrained,train,Non-essential,True
1,28,O43242,grp_0821,33.0,large,constrained,train,Essential,True
1,28,O43257,grp_1227,14.0,medium,constrained,train,Non-essential,True
1,28,O43264,grp_0110,45.0,large,constrained,test,Non-essential,True
1,28,O43290,grp_0091,34.0,large,constrained,train,Essential,True
1,28,O43292,grp_0000,51.0,large,constrained,train,Non-essential,True
1,28,O43299,grp_0673,39.0,large,constrained,train,Non-essential,True
1,28,O43318,grp_0916,34.0,large,constrained,train,Non-essential,True
1,28,O43324,grp_0606,4.0,small,constrained,train,Non-essential,True
1,28,O43402,grp_0093,7.0,medium,constrained,train,Non-essential,True
1,28,O43432,grp_0094,5.0,small,constrained,train,Non-essential,True
1,28,O43463,grp_0165,8.0,medium,constrained,train,Non-essential,True
1,28,O43482,grp_0095,1.0,singleton,constrained,train,Essential,True
1,28,O43502,grp_0072,22.0,large,constrained,train,Non-essential,True
1,28,O43504,grp_1329,15.0,medium,constrained,train,Non-essential,True
1,28,O43513,grp_0000,51.0,large,constrained,train,Non-essential,True
1,28,O43520,grp_0098,5.0,small,constrained,test,Non-essential,True
1,28,O43521,grp_0099,1.0,singleton,constrained,train,Non-essential,True
1,28,O43524,grp_0100,1.0,singleton,constrained,test,Non-essential,True
1,28,O43542,grp_0072,22.0,large,constrained,train,Non-essential,True
1,28,O43543,grp_0072,22.0,large,constrained,train,Non-essential,True
1,28,O43556,grp_0101,40.0,large,constrained,train,Non-essential,True
1,28,O43557,grp_0101,40.0,large,constrained,train,Non-essential,True
1,28,O43615,grp_0139,3.0,small,constrained,test,Essential,True
1,28,O43617,grp_0728,5.0,small,constrained,train,Essential,True
1,28,O43633,grp_0532,14.0,medium,constrained,train,Essential,True
1,28,O43660,grp_1179,89.0,large,constrained,test,Essential,True
1,28,O43674,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O43676,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O43677,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O43678,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O43681,grp_0103,3.0,small,constrained,train,Non-essential,True
1,28,O43684,grp_1179,89.0,large,constrained,test,Essential,True
1,28,O43709,grp_0104,4.0,small,constrained,train,Essential,True
1,28,O43716,grp_0105,1.0,singleton,constrained,train,Non-essential,True
1,28,O43719,grp_1341,45.0,large,constrained,train,Essential,True
1,28,O43734,grp_0106,1.0,singleton,constrained,test,Non-essential,True
1,28,O43741,grp_0663,3.0,small,constrained,test,Non-essential,True
1,28,O43747,grp_0738,23.0,large,constrained,train,Non-essential,True
1,28,O43790,grp_0860,3.0,small,constrained,train,Non-essential,True
1,28,O43791,grp_0107,1.0,singleton,constrained,train,Non-essential,True
1,28,O43809,grp_0949,3.0,small,constrained,test,Essential,True
1,28,O43815,grp_1179,89.0,large,constrained,test,Non-essential,True
1,28,O43818,grp_1179,89.0,large,constrained,test,Essential,True
1,28,O43837,grp_0108,3.0,small,constrained,train,Non-essential,True
1,28,O43889,grp_1284,14.0,medium,constrained,train,Non-essential,True
1,28,O43913,grp_0064,90.0,large,constrained,train,Non-essential,True
1,28,O43920,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O43929,grp_0064,90.0,large,constrained,train,Non-essential,True
1,28,O43933,grp_0343,17.0,medium,constrained,test,Non-essential,True
1,28,O60216,grp_0486,3.0,small,constrained,test,Essential,True
1,28,O60220,grp_1068,3.0,small,constrained,train,Non-essential,True
1,28,O60244,grp_0000,51.0,large,constrained,train,Essential,True
1,28,O60264,grp_0336,25.0,large,constrained,train,Non-essential,True
1,28,O60293,grp_0110,45.0,large,constrained,test,Non-essential,True
1,28,O60306,grp_0688,12.0,medium,constrained,test,Essential,True
1,28,O60312,grp_0112,14.0,medium,constrained,train,Non-essential,True
1,28,O60318,grp_0111,2.0,small,constrained,train,Essential,True
1,28,O60341,grp_0466,6.0,medium,constrained,train,Non-essential,True
1,28,O60423,grp_0112,14.0,medium,constrained,train,Non-essential,True
1,28,O60494,grp_1289,2.0,small,constrained,train,Non-essential,True
1,28,O60506,grp_1341,45.0,large,constrained,train,Non-essential,True
1,28,O60524,grp_0113,46.0,large,constrained,test,Non-essential,True
1,28,O60563,grp_0404,18.0,medium,constrained,train,Non-essential,True
1,28,O60566,grp_0753,2.0,small,constrained,test,Essential,True
1,28,O60573,grp_0114,1.0,singleton,constrained,train,Non-essential,True
1,28,O60583,grp_0404,18.0,medium,constrained,train,Non-essential,True
1,28,O60603,grp_1038,5.0,small,constrained,train,Non-essential,True
1,28,O60645,grp_0110,45.0,large,constrained,test,Essential,True
1,28,O60656,grp_0356,18.0,medium,constrained,train,Non-essential,True
1,28,O60662,grp_1186,47.0,large,constrained,train,Non-essential,True
1,28,O60671,grp_0342,9.0,medium,constrained,train,Non-essential,True
1,28,O60673,grp_0116,6.0,medium,constrained,train,Non-essential,True
1,28,O60674,grp_0916,34.0,large,constrained,train,Non-essential,True
1,28,O60675,grp_0117,3.0,small,constrained,train,Non-essential,True
1,28,O60683,grp_1293,5.0,small,constrained,train,Non-essential,True
1,28,O60684,grp_0576,2.0,small,constrained,train,Non-essential,True
1,28,O60706,grp_0077,9.0,medium,constrained,train,Non-essential,True
1,28,O60741,grp_0118,5.0,small,constrained,train,Non-essential,True
1,28,O60749,grp_1076,4.0,small,constrained,train,Non-essential,True
1,28,O60762,grp_0119,8.0,medium,constrained,train,Non-essential,True
1,28,O60783,grp_0064,90.0,large,constrained,train,Non-essential,True
1,28,O60814,grp_0336,25.0,large,constrained,train,Non-essential,True
1,28,O60825,grp_0299,5.0,small,constrained,train,Non-essential,True
1,28,O60826,grp_0121,12.0,medium,constrained,train,Non-essential,True
1,28,O60830,grp_0951,14.0,medium,constrained,train,Non-essential,True
1,28,O60832,grp_0122,5.0,small,constrained,test,Essential,True
1,28,O60894,grp_0657,16.0,medium,constrained,train,Non-essential,True
1,28,O60895,grp_0123,1.0,singleton,constrained,test,Non-essential,True
1,28,O60896,grp_0124,1.0,singleton,constrained,train,Non-essential,True
1,28,O60921,grp_0342,9.0,medium,constrained,train,Non-essential,True
1,28,O60925,grp_0969,8.0,medium,constrained,test,Non-essential,True
1,28,O60934,grp_0126,1.0,singleton,constrained,train,Non-essential,True
1,28,O60939,grp_0240,18.0,medium,constrained,test,Non-essential,True
1,28,O60941,grp_0064,90.0,large,constrained,train,Non-essential,True
1,28,O75027,grp_0077,9.0,medium,constrained,train,Essential,True
1,28,O75072,grp_0127,1.0,singleton,constrained,train,Non-essential,True
1,28,O75140,grp_0128,3.0,small,constrained,train,Non-essential,True
1,28,O75143,grp_0091,34.0,large,constrained,train,Non-essential,True
1,28,O75147,grp_0222,113.0,large,constrained,train,Non-essential,True
1,28,O75150,grp_0336,25.0,large,constrained,train,Non-essential,True
1,28,O75151,grp_0130,1.0,singleton,constrained,test,Non-essential,True
1,28,O75152,grp_0404,18.0,medium,constrained,train,Non-essential,True
1,28,O75161,grp_0003,15.0,medium,constrained,train,Non-essential,True
1,28,O75175,grp_0644,39.0,large,constrained,train,Essential,True
1,28,O75182,grp_0132,2.0,small,constrained,train,Non-essential,True
1,28,O75208,grp_0507,2.0,small,constrained,train,Non-essential,True
1,28,O75251,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O75306,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O75311,grp_0101,40.0,large,constrained,train,Non-essential,True
1,28,O75317,grp_0485,5.0,small,constrained,test,Non-essential,True
1,28,O75348,grp_0072,22.0,large,constrained,train,Essential,True
1,28,O75351,grp_0136,1.0,singleton,constrained,train,Non-essential,True
1,28,O75380,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O75381,grp_0138,1.0,singleton,constrained,train,Non-essential,True
1,28,O75385,grp_0091,34.0,large,constrained,train,Non-essential,True
1,28,O75394,grp_0064,90.0,large,constrained,train,Non-essential,True
1,28,O75419,grp_0140,1.0,singleton,constrained,train,Essential,True
1,28,O75420,grp_0141,1.0,singleton,constrained,train,Non-essential,True
1,28,O75426,grp_1179,89.0,large,constrained,test,Non-essential,True
1,28,O75431,grp_0606,4.0,small,constrained,train,Non-essential,True
1,28,O75436,grp_0789,7.0,medium,constrained,train,Non-essential,True
1,28,O75438,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O75439,grp_0049,12.0,medium,constrained,train,Essential,True
1,28,O75444,grp_0117,3.0,small,constrained,train,Non-essential,True
1,28,O75445,grp_0222,113.0,large,constrained,train,Non-essential,True
1,28,O75446,grp_0394,2.0,small,constrained,train,Non-essential,True
1,28,O75448,grp_0000,51.0,large,constrained,train,Non-essential,True
1,28,O75449,grp_0343,17.0,medium,constrained,test,Non-essential,True
1,28,O75461,grp_0036,6.0,medium,constrained,test,Non-essential,True
1,28,O75469,grp_0288,12.0,medium,constrained,train,Non-essential,True
1,28,O75474,grp_1063,1.0,singleton,constrained,train,Non-essential,True
1,28,O75477,grp_1046,3.0,small,constrained,train,Non-essential,True
1,28,O75478,grp_1064,2.0,small,constrained,test,Non-essential,True
1,28,O75486,grp_0067,7.0,medium,constrained,train,Non-essential,True
1,28,O75489,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O75496,grp_1060,1.0,singleton,constrained,train,Non-essential,True
1,28,O75528,grp_1023,3.0,small,constrained,train,Non-essential,True
1,28,O75529,grp_0067,7.0,medium,constrained,train,Non-essential,True
1,28,O75530,grp_1179,89.0,large,constrained,test,Non-essential,True
1,28,O75533,grp_1341,45.0,large,constrained,train,Essential,True
1,28,O75534,grp_0714,2.0,small,constrained,train,Non-essential,True
1,28,O75569,grp_0974,4.0,small,constrained,train,Non-essential,True
1,28,O75575,grp_0046,9.0,medium,constrained,train,Essential,True
1,28,O75578,grp_0000,51.0,large,constrained,train,Non-essential,True
1,28,O75586,grp_0000,51.0,large,constrained,train,Essential,True
1,28,O75592,grp_1058,1.0,singleton,constrained,test,Unknown,False
1,28,O75636,grp_0034,6.0,medium,constrained,test,Non-essential,True
1,28,O75643,grp_0789,7.0,medium,constrained,train,Essential,True
1,28,O75691,grp_0033,32.0,large,constrained,train,Essential,True
1,28,O75694,grp_1179,89.0,large,constrained,test,Essential,True
1,28,O75771,grp_0072,22.0,large,constrained,train,Non-essential,True
1,28,O75787,grp_0657,16.0,medium,constrained,train,Essential,True
1,28,O75792,grp_0761,3.0,small,constrained,train,Non-essential,True
1,28,O75817,grp_1271,2.0,small,constrained,test,Essential,True
1,28,O75818,grp_0768,3.0,small,constrained,test,Essential,True
1,28,O75821,grp_0024,13.0,medium,constrained,train,Essential,True
1,28,O75822,grp_1056,1.0,singleton,constrained,train,Non-essential,True
1,28,O75865,grp_0728,5.0,small,constrained,train,Non-essential,True
1,28,O75879,grp_1338,1.0,singleton,constrained,train,Non-essential,True
1,28,O75886,grp_0770,5.0,small,constrained,train,Non-essential,True
1,28,O75899,grp_0438,2.0,small,constrained,train,Non-essential,True
1,28,O75909,grp_0404,18.0,medium,constrained,train,Essential,True
1,28,O75934,grp_1341,45.0,large,constrained,train,Essential,True
1,28,O75943,grp_0342,9.0,medium,constrained,train,Essential,True
1,28,O75947,grp_1343,16.0,medium,constrained,test,Non-essential,True
1,28,O75964,grp_1343,16.0,medium,constrained,test,Non-essential,True
1,28,O75971,grp_1331,4.0,small,constrained,train,Essential,True
1,28,O76003,grp_0081,3.0,small,constrained,train,Non-essential,True
1,28,O76013,grp_1225,6.0,medium,constrained,train,Non-essential,True
1,28,O76031,grp_0687,17.0,medium,constrained,train,Non-essential,True
1,28,O76071,grp_1235,8.0,medium,constrained,train,Essential,True
1,28,O76075,grp_0091,34.0,large,constrained,train,Non-essential,True
1,28,O76094,grp_0356,18.0,medium,constrained,train,Essential,True
1,28,O94763,grp_0969,8.0,medium,constrained,test,Essential,True
1,28,O94776,grp_0157,2.0,small,constrained,train,Non-essential,True
1,28,O94777,grp_1333,1.0,singleton,constrained,train,Non-essential,True
1,28,O94782,grp_0485,5.0,small,constrained,test,Non-essential,True
1,28,O94805,grp_1113,13.0,medium,constrained,train,Non-essential,True
1,28,O94817,grp_0091,34.0,large,constrained,train,Non-essential,True
1,28,O94822,grp_0113,46.0,large,constrained,test,Non-essential,True
1,28,O94823,grp_0112,14.0,medium,constrained,train,Non-essential,True
1,28,O94826,grp_0018,48.0,large,constrained,train,Non-essential,True
1,28,O94855,grp_0018,48.0,large,constrained,train,Non-essential,True
1,28,O94864,grp_0067,7.0,medium,constrained,train,Non-essential,True
1,28,O94874,grp_0113,46.0,large,constrained,test,Non-essential,True
1,28,O94888,grp_0091,34.0,large,constrained,train,Non-essential,True
1,28,O94889,grp_1186,47.0,large,constrained,train,Non-essential,True
1,28,O94901,grp_0780,8.0,medium,constrained,test,Non-essential,True
1,28,O94905,grp_1046,3.0,small,constrained,train,Non-essential,True
1,28,O94906,grp_1091,29.0,large,constrained,train,Essential,True
1,28,O94913,grp_0865,4.0,small,constrained,train,Essential,True
1,28,O94921,grp_0916,34.0,large,constrained,train,Non-essential,True
1,28,O94927,grp_1048,1.0,singleton,constrained,train,Essential,True
1,28,O94952,grp_1049,3.0,small,constrained,train,Non-essential,True
1,28,O94973,grp_0673,39.0,large,constrained,train,Non-essential,True
1,28,O94979,grp_0697,17.0,medium,constrained,train,Non-essential,True
1,28,O94986,grp_1051,1.0,singleton,constrained,train,Non-essential,True
1,28,O95059,grp_0409,6.0,medium,constrained,train,Essential,True
1,28,O95067,grp_0776,19.0,medium,constrained,train,Non-essential,True
1,28,O95072,grp_1052,3.0,small,constrained,train,Non-essential,True
1,28,O95139,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O95149,grp_0018,48.0,large,constrained,train,Essential,True
1,28,O95163,grp_1179,89.0,large,constrained,test,Essential,True
1,28,O95167,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O95168,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O95169,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O95178,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O95182,grp_0017,17.0,medium,constrained,train,Non-essential,True
1,28,O95198,grp_1186,47.0,large,constrained,train,Non-essential,True
1,28,O95229,grp_1316,3.0,small,constrained,train,Non-essential,True
1,28,O95251,grp_0815,4.0,small,constrained,train,Non-essential,True
1,28,O95256,grp_1318,8.0,medium,constrained,train,Non-essential,True
1,28,O95264,grp_0211,16.0,medium,constrained,test,Non-essential,True
1,28,O95295,grp_1165,5.0,small,constrained,train,Non-essential,True
1,28,O95298,grp_0065,25.0,large,constrained,test,Non-essential,True
1,28,O95299,grp_1319,1.0,singleton,constrained,test,Non-essential,True
1,28,O95347,grp_0980,9.0,medium,constrained,train,Essential,True
1,28,O95402,grp_0000,51.0,large,constrained,train,Essential,True
1,28,O95407,grp_0101,40.0,large,constrained,train,Non-essential,True
1,28,O95456,grp_0821,33.0,large,constrained,train,Non-essential,True
1,28,O95460,grp_0000,51.0,large,constrained,train,Non-essential,True
1,28,O95486,grp_0018,48.0,large,constrained,train,Non-essential,True
1,28,O95487,grp_0018,48.0,large,constrained,train,Non-essential,True
1,28,O95503,grp_0165,8.0,medium,constrained,train,Non-essential,True
1,28,O95563,grp_0222,113.0,large,constrained,train,Non-essential,True
1,28,O95602,grp_0060,8.0,medium,constrained,train,Essential,True
1,28,O95619,grp_0472,2.0,small,constrained,train,Essential,True
1,28,O95628,grp_1324,1.0,singleton,constrained,train,Non-essential,True
1,28,O95639,grp_1325,2.0,small,constrained,train,Essential,True
1,28,O95670,grp_1117,17.0,medium,constrained,train,Non-essential,True
1,28,O95696,grp_1287,16.0,medium,constrained,train,Non-essential,True
1,28,O95707,grp_1326,1.0,singleton,constrained,train,Essential,True
1,28,O95721,grp_1327,3.0,small,constrained,train,Non-essential,True
1,28,O95760,grp_0222,113.0,large,constrained,train,Non-essential,True
